2.3581,-0.62912,0.065542,-0.4566,-0.47601,0.16831,-0.21957,0.24151,-0.24671,-0.089381,0.11628,-0.17242,-0.11709,0.12962,-0.11805,-0.051095,0.040068,0.0050886,-0.092335,-0.018523,-0.0026046,-0.020098,-0.099688,0.018495,-0.053632,-0.081812,0.014048,-0.058109,-0.091799,0.02941,-1.7099e-05,-0.050284,0.028064,-0.00059288,-0.064395,0.0093686,-0.017008,0.021195,0.0070039,0.009552,-0.037709,-0.045239,-0.024084,0.00324,0.027086,0.017646,0.019225,0.011845,-0.014359,-0.011521,0.0045463,0.00021951,-0.00052129,0.00020636,-0.030065,0.00030895,0.0026489,-0.0045819,-8.8902e-05,-0.0040758,-0.014331,0.0022778,-0.010994,0.012587,0.0077222,-0.0053474,-0.0074673,0.0071904,0.0066868,-0.0080309,-0.0087731,-0.00095626,0.0081877,-0.011093,0.010526,0.01207,0.0018296,0.0097316,0.0099874,0.0027661,-0.018058,-0.0019193,0.013579,0.0048109,0.0055593,0.00052886,-0.0043939,0.0021833,0.0051384,-0.0073646,0.02493,-0.01128,-0.0041825,0.0045474,0.0064382,-0.0069068,0.010185,0.020902,-0.0060307,0.00072907,0
-6.4127,1.6907,-0.065889,1.3213,-0.45655,0.10666,-0.037028,0.040469,0.1405,-0.13099,0.1924,-0.28879,-0.038657,0.2589,-0.085712,-0.026462,-0.10241,-0.089309,-0.26844,0.056856,0.048542,0.014402,-0.010242,0.049428,-0.026185,0.057478,-0.026003,-0.034034,0.012508,0.065757,-0.0073117,-0.074808,0.1151,-0.16828,-0.027406,-0.0070931,0.063666,0.037035,0.001906,0.043461,-0.043138,0.0038423,0.0048891,0.042301,0.029501,0.026725,0.03555,0.0077301,-0.014007,0.0030591,-0.0052334,0.011986,-0.035553,-0.012613,-0.043875,-0.0096636,0.037819,-0.015408,-0.0078327,0.018504,-0.020922,-0.040703,-0.010899,0.011937,0.0085712,-0.02568,0.010875,0.0045887,-0.0016062,-0.018854,-0.0034534,-0.018636,0.034002,0.017495,0.0088762,0.0029847,-0.013861,2.3943e-05,0.0058552,-0.012098,0.0072593,0.021203,0.00012249,0.013666,-0.0076794,-0.0027994,0.0057962,-0.0016139,0.01371,-0.0096526,0.013716,0.01355,0.0053338,-0.02072,-0.0057324,0.0027401,0.0057804,0.0010529,-0.0086423,-0.014837,0
-2.9369,3.3438,-0.67257,-0.85352,0.025531,-0.55383,0.22398,-0.10443,-0.28825,-0.044265,0.21608,0.055886,-0.19987,-0.19454,-0.0024256,-0.016475,-0.077889,0.083813,-0.23099,0.050791,-0.0022864,-0.013185,-0.050616,0.034173,-0.13967,-0.097813,0.0054941,-0.026582,-0.037588,0.011578,0.0075981,0.048099,0.044517,0.00011138,0.052325,-0.034714,-0.012203,-0.033361,0.0053978,-0.0042612,-0.011654,-0.01501,0.038193,-0.05136,0.037473,-0.048026,0.030687,0.0018498,0.0060388,0.027953,0.0045036,0.015065,-0.06141,-0.047671,-0.018596,-0.012854,-0.017391,0.0087375,0.0068097,0.010983,0.0049368,-0.035394,-0.029011,0.0017999,0.009598,0.0010722,-0.0073015,-0.020812,-0.006378,-0.0096233,-0.020163,-0.002026,0.011628,0.006612,0.0039808,0.0056827,-0.021688,0.017171,0.0013395,-0.02233,0.015763,0.013339,0.002018,0.0045362,7.089e-05,-0.00085028,0.0021564,-0.02743,-0.0067309,-0.0016208,0.0060298,0.013012,0.0044069,-0.014927,0.009579,-0.014987,-0.00016586,0.00064804,0.0069655,0.011586,0
-2.9377,3.5535,-0.60535,-0.53336,0.01575,-0.50897,0.19572,-0.064499,-0.27863,-0.052086,0.18865,0.080266,-0.21023,-0.095618,0.070534,-0.02026,-0.076622,0.014377,-0.2237,0.045585,0.009515,-0.047657,-0.058436,0.026093,-0.14919,-0.089812,0.033156,-0.010886,-0.074548,0.057975,0.012527,0.039333,0.049722,-0.0062428,0.04983,-0.050565,-0.021115,-0.045226,-0.0081264,0.0079531,-0.012245,-0.003923,0.024061,-0.035068,0.037916,-0.038978,0.035163,0.0036756,0.037863,0.025396,-0.0096616,0.0093671,-0.059055,-0.044457,-0.01408,-0.0064745,0.000439,0.0026723,0.0070665,0.0036061,0.018515,-0.041727,-0.033213,0.0059424,0.013836,-0.012532,-0.0011659,-0.014547,-0.011448,-0.013542,-0.026721,0.00087172,0.015204,0.0086849,0.0080536,0.017956,-0.022873,0.015113,-0.0055679,-0.0073899,0.0051212,0.016796,-0.0014763,0.0055534,-0.0021521,-0.0031972,0.00010816,-0.015725,-0.0071198,-0.0050454,0.00077443,0.014963,-0.00026424,-0.014064,-0.00044087,-0.014804,-0.0029349,0.0028431,0.0024817,0.0054285,0
-3.9992,3.7525,0.047747,0.3604,0.16187,-0.27939,0.32867,-0.023234,-0.16449,-0.1583,0.20099,-0.073776,-0.18026,-0.013264,0.065259,0.0068109,-0.033621,-0.056735,-0.23891,0.064555,0.024482,0.026496,-0.027083,0.046464,-0.096604,-0.022087,0.0097877,-0.043392,0.016593,-0.017274,-0.0040043,0.027792,0.065735,-0.044054,0.047608,-0.031868,-0.019946,0.019946,-0.029679,-0.034906,-0.050173,0.02398,0.030821,0.010924,0.010005,-0.01389,0.039629,0.015238,-0.0028159,0.0099277,0.010363,0.024466,-0.038144,-0.030287,-0.0095682,0.0043123,0.020111,-0.0084857,-0.015251,0.0021487,-0.0046616,-0.050229,-0.022723,-0.0011565,0.015054,-0.011247,0.013078,-0.00063835,0.0017509,-0.017273,-0.012946,0.0042709,0.017729,0.021366,0.0024864,0.01114,-0.016437,0.012532,-0.0098859,0.0049917,0.0055877,0.021471,-0.0010798,0.0076882,0.0095274,0.0041256,0.0027828,-0.019864,-0.0032172,-0.0093123,-0.0060996,0.010575,0.0009074,0.0040183,0.0059139,-0.016019,-0.0093017,0.00027666,-0.0098854,-0.0026132,0
-2.1084,2.8793,-0.47955,-0.262,-0.43943,-0.54222,0.0015369,-0.1089,-0.017803,-0.0075968,0.16576,0.06321,-0.039641,0.2023,0.12689,-0.086253,-0.11314,-0.064406,-0.20384,0.0068055,0.05121,-0.009796,-0.043682,-0.01324,-0.039033,-0.011604,-0.013009,-0.0077186,-0.0080957,0.036567,-0.030274,-0.0097357,0.047357,-0.0094293,0.041416,0.0082847,-0.0051079,0.020543,-0.037876,0.027293,0.010798,0.03186,-0.01474,0.043296,0.05026,0.011885,0.0093621,-0.012318,0.016914,0.03515,0.00039496,0.00035534,0.0095819,0.0093079,-0.021515,0.0066037,0.009116,-0.023192,-0.01186,-0.0065386,0.0059655,-0.0012854,-0.022167,-0.0020659,0.003119,-0.0060903,-0.03133,0.00039778,0.012491,-0.0080009,-0.0098908,-0.0074539,0.0024129,0.0031009,0.0073988,0.0027912,-0.021522,0.016335,0.016427,-0.00048943,0.016502,0.0066613,-0.0012972,0.0036891,0.0055198,0.0093031,-0.0050784,0.0040585,0.0072019,0.0036554,0.017073,0.002959,-0.005716,-0.0042852,0.0096905,-0.0095682,-0.00080389,0.0072759,0.0054852,-0.0037557,0
0.62038,1.3539,0.21104,-0.27605,-1.0173,-0.51846,-0.039823,0.11755,0.0077131,0.045811,0.12311,0.093584,-0.0089381,0.28424,0.041694,-0.10075,-0.11132,-0.078488,-0.19885,0.0042828,0.092385,0.002907,-0.067687,-0.0018729,-0.039891,-0.093527,-0.046736,-0.0053076,-0.0047138,-0.020466,-0.023263,-0.025301,-0.0083136,0.0024523,-0.023363,0.0099625,-0.021294,0.066704,-0.04217,0.053911,-0.03161,-0.0046449,-0.022704,0.021836,0.074787,0.0067817,0.028246,-0.016201,0.042882,0.025309,-0.0026575,0.0082026,0.030254,0.015025,-0.027496,0.020774,-0.0028965,-0.0068651,-0.0036775,0.015155,0.010177,0.027378,-0.023577,0.02252,-0.0018873,-0.015606,-0.023406,-0.0018347,-0.0013426,-0.013319,0.011691,-0.01526,0.0084175,-0.023855,0.01337,-0.0036141,-0.016431,0.0010059,0.016154,-0.0014386,0.0052638,-0.0089449,0.0094824,0.0094636,0.0090219,0.0086641,-0.012904,0.0084413,0.010091,0.0024237,0.02085,-0.0018593,-0.010397,-0.0065827,0.0066483,7.874e-05,0.0050543,0.0082311,0.0023585,0.0048455,0
-6.6658,3.4854,-1.9497,0.3976,-0.49392,-0.058455,0.11009,-0.052404,0.73215,-0.049657,-0.29333,-0.22066,0.065009,0.0086164,0.061162,-0.099884,-0.071308,0.02449,-0.2726,-0.043867,0.13156,-0.03431,-0.011355,0.025545,0.12747,0.13708,0.074255,-0.13703,0.018885,0.021457,-0.03812,-0.11428,0.20445,-0.1139,0.052214,0.017911,0.019128,0.035566,0.0068112,0.069799,0.01727,-0.00014982,0.0083354,0.073937,0.044873,0.043858,0.065917,-0.029598,0.035594,0.031334,0.004861,-0.0033086,0.051758,0.018364,-0.067049,0.0040591,0.04826,-0.014018,-0.029358,-0.021325,-0.021498,0.0061048,0.0053783,-0.029981,0.011903,-0.033489,-0.0023471,-0.012355,0.021323,-0.036438,0.015536,-0.017465,0.015037,-0.0040801,0.013544,0.00076048,-0.012832,-0.019439,0.027423,-0.015666,0.0055393,0.016145,0.0060986,0.0052447,-0.01007,0.024913,-0.0043332,-0.019292,0.0094321,-0.0014507,0.015063,-0.0034159,0.0062824,-0.014516,-0.0011538,0.0066732,0.016133,-0.0067052,-0.015659,-0.017304,0
-1.7987,4.4392,-0.89427,-0.49059,0.25942,-0.50685,0.25082,-0.21417,-0.08501,-0.19939,0.030246,-0.0082308,-0.18952,-0.12898,0.084516,0.010928,0.014957,0.01422,-0.16771,0.078602,0.028089,-0.016534,-0.018779,0.035701,-0.071042,0.012603,0.025422,0.0060622,0.032783,-0.015725,-0.039455,0.01875,0.085109,-0.022983,0.065196,0.0009949,0.0015061,0.013209,-0.026671,0.0082065,-0.028589,0.030417,0.035205,0.011465,0.0096685,-0.015451,0.012613,0.0093517,0.011124,0.018298,0.0079524,0.019279,-0.026561,-0.032273,-0.038229,-0.01961,0.02937,-0.0032556,0.00091836,-0.009485,0.0082209,-0.035425,-0.033771,-0.0037812,0.010421,-0.00063693,-0.0054379,0.0028603,-0.0025791,-0.012203,-0.022139,-0.009079,0.0070956,0.016135,0.0043385,0.0056203,-0.014017,0.016077,0.00019205,-0.0021379,0.0056133,0.01411,-0.0049781,0.0081798,0.003154,0.0068249,0.002193,-0.018505,-0.0098594,0.00098221,0.0051345,0.0094713,0.0019411,-0.008304,-0.0022383,-0.0083959,0.0032618,-0.004751,0.006275,-0.0087458,0
-0.46731,4.2851,-0.51689,-0.69782,0.23973,-0.52897,0.28435,-0.21379,-0.17659,-0.19987,0.057254,0.10836,-0.19491,-0.061417,0.094633,0.0029284,0.044361,-0.017355,-0.14277,0.10887,0.031803,-0.00064231,-0.0070296,0.042796,-0.091414,0.0027418,0.0051381,0.016661,0.0169,-0.0337,-0.03177,0.045787,0.056427,-0.018583,0.072294,0.016763,0.0026961,0.022904,-0.024064,0.0096466,-0.030593,0.042729,0.021461,0.0054721,0.0090711,-0.014554,-0.007482,0.0069293,0.011916,0.011251,0.01146,0.019542,-0.031429,-0.032474,-0.027801,-0.023595,0.034696,-0.00092912,0.014744,-0.0056073,0.0024117,-0.034736,-0.029151,0.00011708,0.0089616,-0.010459,-0.0078901,-0.0092667,-0.012478,-0.0053496,-0.03719,-0.0022404,0.0025812,0.0193,-0.0023804,0.0048406,-0.015541,0.010413,0.0043454,-0.0030145,0.0098537,0.014921,-0.0037323,0.0045257,-0.0028599,0.0039126,-0.00604,-0.01285,-0.0014249,-0.0044588,-0.0087818,0.013318,-0.0035305,-0.0075714,-0.0029405,-0.016131,-0.0064192,-0.0072047,0.006966,-0.001197,0
4.943,1.6893,-0.15594,-1.5996,0.30339,0.034418,-0.26823,-0.40594,-0.61341,-0.31775,0.08936,0.24483,-0.041322,0.33901,-0.063705,0.012111,0.045413,-0.15602,0.098331,0.06587,0.069817,0.013346,0.023707,0.078897,0.03475,0.075312,-0.07646,0.035846,-0.009425,-0.13689,-0.0015089,0.020699,0.053644,-0.030941,0.062262,0.063135,0.030328,0.065611,-0.043106,0.037124,0.026669,0.077706,-0.039763,-0.010665,0.0057395,0.0089199,-0.03328,-0.02151,-0.023749,0.025838,-0.010163,-0.0094568,-0.026126,-0.00808,-0.0091857,0.015784,-0.017395,-0.018214,0.040329,-0.021235,3.3707e-05,-0.010665,-0.01137,0.0052208,0.012792,0.0075895,-0.012541,-0.01575,-0.019104,0.0087517,-0.031797,-0.02654,-0.011162,0.0045873,-0.023585,-7.6358e-05,0.015819,-0.0088585,-0.0055501,-0.0096201,0.025715,-0.0051256,0.0083709,-0.0095002,0.01249,-0.0071043,0.023958,0.0075132,-0.0013777,0.014779,-0.018225,0.019641,-0.008758,-0.0084014,0.0031231,-0.024234,-0.0083007,-0.016615,-0.005007,-0.0093009,0
0.45606,-0.096424,-0.4159,-0.37665,-1.0052,-0.73219,-0.15602,0.047868,0.0042732,0.13125,-0.044853,0.0011592,0.18621,0.14958,-0.074975,0.0031699,0.0023657,0.063687,-0.088685,-0.063936,-0.089987,0.10511,-0.019995,0.015876,-0.057409,-0.21334,0.020683,-0.084979,-0.0068758,-0.011663,0.093322,-0.030822,-0.05019,0.032096,-0.0051178,-0.0465,-0.018808,0.044404,-0.021984,0.0052926,-0.0045864,-0.06322,-0.0092099,-0.051759,0.029454,-0.013077,-0.03046,0.016116,0.013751,0.031835,-0.01624,-0.00075161,-0.01487,-0.051632,-0.0083363,-0.0023404,-0.0075776,0.00070389,-0.021171,-0.0058275,0.0059668,0.0054321,-0.0057672,-0.0039611,0.0095935,-0.00050616,-0.0031624,-0.0078785,-0.012814,-0.011101,-0.011149,-0.0085124,0.01102,0.012504,0.023104,-0.0020418,-0.0047733,0.00048545,0.0029248,0.0070677,-0.010008,-0.017188,-0.0015459,0.0059621,-0.019512,0.010434,-0.003074,0.0019084,-0.0088736,0.0082524,0.010041,-0.0015216,0.0036138,-0.0051937,-0.0016823,-0.013127,0.014036,0.014304,-0.0052402,-0.0018824,0
0.64286,-0.18918,-0.26079,-0.098295,-0.90165,-0.6152,-0.12909,0.099517,-0.013206,0.10881,-0.084167,0.015155,0.15854,0.15152,-0.079084,-0.0071303,0.023104,0.074013,-0.065156,-0.049436,-0.09228,0.10201,-0.01307,0.0050237,-0.051005,-0.17204,0.019924,-0.071497,0.0057393,-0.0024317,0.04034,-0.03084,-0.030707,0.0060485,-0.00041086,-0.03575,-0.029414,0.040663,-0.019305,0.015434,-0.023291,-0.035925,-0.010182,-0.02702,0.036862,-0.0024861,-0.014886,0.0041818,0.016378,0.029363,-0.0086894,0.0045421,-0.0015154,-0.041851,-0.010603,-0.0086043,-0.0030115,-0.0059641,-0.019339,-0.007932,0.0026032,0.010554,-0.0069971,-0.00050199,-0.0032706,-0.0060625,-0.0064574,-0.014271,-0.011759,-0.013729,-0.0070711,-0.0096999,0.0068726,0.0097838,0.022876,-0.0032767,-0.0073655,0.0073839,0.011524,5.6326e-05,-0.011347,-0.015921,-0.0023263,0.0068622,-0.016816,0.0080214,-0.0023303,0.0014272,-0.0055568,0.0059118,0.0033422,0.0019836,0.0074828,-0.0096822,-0.00045142,-0.010939,0.013137,0.0098402,-0.00057788,-0.0022955,0
